"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"863","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 05:07:16,FALSE,NA,"940085551910105089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","calebgjeter",195,TRUE,FALSE,NA,NA
"864","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 05:04:46,FALSE,NA,"940084926140915712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peedypxblo",195,TRUE,FALSE,NA,NA
"865","too bad all t",FALSE,0,"paul_gattis",2017-12-11 05:02:41,TRUE,"940057051299844097","940084398875058176","262339077","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ReverendWrath",0,FALSE,FALSE,NA,NA
"866","Right
Shes",FALSE,5,"mdmzero0",2017-12-11 05:00:18,TRUE,"940081113858416640","940083800276590592","1279150849","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GLedouxVoiceovr",0,FALSE,FALSE,NA,NA
"867","No Homo but Chris Paul and James Harden might be the thickest backcourt in NBA history",FALSE,0,NA,2017-12-11 04:57:02,FALSE,NA,"940082978385903616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kvuoong",2,FALSE,FALSE,NA,NA
"868","Proud of this guyHe made the topgame at Chris Pauls National Middle School Combine this weekend",FALSE,0,NA,2017-12-11 04:56:30,FALSE,NA,"940082843996139520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rbi_3",9,TRUE,FALSE,NA,NA
"869","Rockets arewith Chris Paul in the lineup this year CP hasand to compliment the Beards",FALSE,0,NA,2017-12-11 04:53:44,FALSE,NA,"940082146122674176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","acewebb2005",120,TRUE,FALSE,NA,NA
"870","chris wood looks like paul rudd but with perfect teeth and better hair",FALSE,0,NA,2017-12-11 04:52:08,FALSE,NA,"940081744912424961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","habichueIita",0,FALSE,FALSE,NA,NA
"871","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 04:51:50,FALSE,NA,"940081668026535936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_CameronBowen",195,TRUE,FALSE,NA,NA
"872","Victor Oladipo gets lauded by Dwyane Wade Chris Paul Pacers",FALSE,0,NA,2017-12-11 04:50:58,FALSE,NA,"940081451881480194",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","niqelmi",4,TRUE,FALSE,NA,NA
"873","If you know me you know Ive been talking about the possibility of LeBron coming to the Rockets insince the day we",FALSE,0,NA,2017-12-11 04:50:38,FALSE,NA,"940081366770659328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rodriguezjoctan",35,TRUE,FALSE,NA,NA
"874","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 04:49:52,FALSE,NA,"940081176282243072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CASHSTYLEFOOL",195,TRUE,FALSE,NA,NA
"875","ForgotThough his wife is cooler",FALSE,6,"mdmzero0",2017-12-11 04:49:38,FALSE,"940045729443201024","940081113858416640","1279150849","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mdmzero0",0,FALSE,FALSE,NA,NA
"876","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 04:46:46,FALSE,NA,"940080392656191489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LomasDevin",195,TRUE,FALSE,NA,NA
"877","Proud of this guyHe made the topgame at Chris Pauls National Middle School Combine this weekend",FALSE,17,NA,2017-12-11 04:46:35,FALSE,NA,"940080349924569088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MLamebull18",9,FALSE,FALSE,NA,NA
"878","Victor Oladipo gets lauded by Dwyane Wade Chris Paul Pacers",FALSE,0,NA,2017-12-11 04:45:57,FALSE,NA,"940080188741656576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KoughB",4,TRUE,FALSE,NA,NA
"879","People on this here app legitimately thought the Clippers would be better without Chris Paul",FALSE,0,NA,2017-12-11 04:44:43,FALSE,NA,"940079877377597441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paulstiga215",2,TRUE,FALSE,NA,NA
"880","People on this here app legitimately thought the Clippers would be better without Chris Paul",FALSE,0,NA,2017-12-11 04:44:23,FALSE,NA,"940079796062601218",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dadddydarko",2,TRUE,FALSE,NA,NA
"881","James HardenChris PaulPts Combinedat BlazersFor",FALSE,0,NA,2017-12-11 04:44:13,FALSE,NA,"940079752920014848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RyoRyo719",0,FALSE,FALSE,NA,NA
"882","The Houston Rockets record when Chris Paul has played",FALSE,0,NA,2017-12-11 04:43:37,FALSE,NA,"940079600285003777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yahmbryan",36,TRUE,FALSE,NA,NA
"883","Chris Paul over Gary Payton Seriously",FALSE,0,"kpelton",2017-12-11 04:43:17,FALSE,"939913604848959488","940079519246958592","19252079","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rafkhach",0,FALSE,FALSE,NA,NA
"884","NowPlaying Piccadilly Circus THE SMOOTHJAZZ LOFT by Paul BrownChris Standring",FALSE,0,NA,2017-12-11 04:43:10,FALSE,NA,"940079487550554112",NA,"<a href=""http://samcloud.spacial.com"" rel=""nofollow"">SAM Broadcaster Cloud</a>","smooth_upstate",0,FALSE,FALSE,NA,NA
"885","Happy Birthday to John Boozman Simon Owen Johnny Rodriguez Clive Anderson Susan Dey Greg Mortimer Paul Varul",FALSE,0,NA,2017-12-11 04:40:51,TRUE,NA,"940078904236154880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NORTHTRENTON",0,FALSE,FALSE,NA,NA
"886","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 04:40:28,FALSE,NA,"940078810422059008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","contrerasalex2",195,TRUE,FALSE,NA,NA
"887","When scientists say bears are going extinct I want people to realize what it looks like says photographer Paul Nicklen http",FALSE,0,NA,2017-12-11 04:40:26,FALSE,NA,"940078799588175872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chris_jramirez",232445,TRUE,FALSE,NA,NA
"888","Victor Oladipo gets lauded by Dwyane Wade Chris Paul Pacers",FALSE,0,NA,2017-12-11 04:40:11,FALSE,NA,"940078737223061509",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","_PacersNation",4,TRUE,FALSE,NA,NA
"889","Victor Oladipo gets lauded by Dwyane Wade Chris Paul Pacers",FALSE,11,NA,2017-12-11 04:39:01,FALSE,NA,"940078444435537922",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ClutchPointsApp",4,FALSE,FALSE,NA,NA
"890","Chris Paul still hasnt lost a game since he left the Clippers",FALSE,0,NA,2017-12-11 04:38:07,FALSE,NA,"940078216219209729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VernellGordon",436,TRUE,FALSE,NA,NA
"891","Rockets arewith Chris Paul in the lineup this year CP hasand to compliment the Beards",FALSE,0,NA,2017-12-11 04:36:50,FALSE,NA,"940077895866761218",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Julio_Garcia_",120,TRUE,FALSE,NA,NA
"892","At the end of the day we need to take ownership o",FALSE,0,"clipperdarrell",2017-12-11 04:36:49,TRUE,"940032553737584645","940077888488882177","21824536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rjacobo23",0,FALSE,FALSE,NA,NA
"893","He is a flashy Baller butyet to prove his worth In crunch time just Chris PaulMelo",FALSE,0,NA,2017-12-11 04:33:28,FALSE,NA,"940077048151793664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BABKAYU",0,FALSE,FALSE,NA,NA
"894","If you know me you know Ive been talking about the possibility of LeBron coming to the Rockets insince the day we",FALSE,0,NA,2017-12-11 04:31:55,FALSE,NA,"940076659163594753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","datguyjdp13",35,TRUE,FALSE,NA,NA
"895","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 04:30:26,FALSE,NA,"940076282812891136",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TerrellS42896",195,TRUE,FALSE,NA,NA
"896","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 04:30:13,FALSE,NA,"940076230937686017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jackaboicar",195,TRUE,FALSE,NA,NA
"897","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 04:30:00,FALSE,NA,"940076175803654148",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yung_graeme",195,TRUE,FALSE,NA,NA
"898","Rockets arewith Chris Paul in the lineup this year CP hasand to compliment the Beards",FALSE,0,NA,2017-12-11 04:29:18,FALSE,NA,"940075997784764416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_TherealmarcusW",120,TRUE,FALSE,NA,NA
"899","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 04:27:27,FALSE,NA,"940075533353730052",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobertTLowery",195,TRUE,FALSE,NA,NA
"900","They dont have any players who can guard bigger guys man haha And switches",FALSE,0,"JSapoznikov",2017-12-11 04:27:07,TRUE,"940058257489457153","940075447915655169","823734862783938561","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlexYoung15",0,FALSE,FALSE,NA,NA
"901","Six years ago today Chris Pauls trade to Lakers was nixed by David Stern and changed the league forever",FALSE,0,NA,2017-12-11 04:27:05,FALSE,NA,"940075440663695360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Kingheir",1418,TRUE,FALSE,NA,NA
"902","After Chris Paul agreed to optin on contract Clippers are tradingAllStar guard to the Houston Rockets league sources tel",FALSE,0,NA,2017-12-11 04:24:28,FALSE,NA,"940074783873437696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndrewTX18_",17807,TRUE,FALSE,NA,NA
"903","Chris Paul still hasnt lost a game since he left the Clippers",FALSE,0,NA,2017-12-11 04:24:17,FALSE,NA,"940074734741422080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BillyReinhardt",436,TRUE,FALSE,NA,NA
"904","Rajon Rondo is the first PelicanHornet to record at leastpointsassists andsteals in a game since Chris Paul",FALSE,0,NA,2017-12-11 04:22:48,FALSE,NA,"940074364933849088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","im_robby",7,TRUE,FALSE,NA,NA
"905","Rockets arewith Chris Paul in the lineup this year CP hasand to compliment the Beards",FALSE,0,NA,2017-12-11 04:20:13,FALSE,NA,"940073710991564800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbbiKrysti",120,TRUE,FALSE,NA,NA
"906","Because they dont have to deal with St Pauls whining",FALSE,1,"chris_steller",2017-12-11 04:18:51,FALSE,"939965162307706880","940073369738686465","14812037","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rudtwo",0,FALSE,FALSE,NA,NA
"907","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 04:17:38,FALSE,NA,"940073060576608257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AaronXYoungXJr",195,TRUE,FALSE,NA,NA
"908","Congratulations to St Paul native Jack Morris on being inducted into the Baseball Hall of Fame by theModern Baseball Er",FALSE,0,NA,2017-12-11 04:15:39,FALSE,NA,"940072563849404422",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chris_Parsons74",679,TRUE,FALSE,NA,NA
"909","Rockets arewith Chris Paul in the lineup this year CP hasand to compliment the Beards",FALSE,0,NA,2017-12-11 04:13:55,FALSE,NA,"940072127369134081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sapomakesmecum",120,TRUE,FALSE,NA,NA
"910","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 04:11:44,FALSE,NA,"940071578989084672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BabyVegas81",195,TRUE,FALSE,NA,NA
"911","Hakeem Olajuwon on the Rockets and James Harden and Chris Paul on the floor",FALSE,0,NA,2017-12-11 04:11:28,FALSE,NA,"940071510303064065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ErinSosnoski",33,TRUE,FALSE,NA,NA
"912","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 04:09:35,FALSE,NA,"940071037177274368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SidInTheCut",195,TRUE,FALSE,NA,NA
"913","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 04:08:59,FALSE,NA,"940070887256088581",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BigFredo__",195,TRUE,FALSE,NA,NA
"914","If you know me you know Ive been talking about the possibility of LeBron coming to the Rockets insince the day we",FALSE,0,NA,2017-12-11 04:08:29,FALSE,NA,"940070758969044992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flxres_",35,TRUE,FALSE,NA,NA
"915","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 04:07:56,FALSE,NA,"940070621869834246",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flxres_",195,TRUE,FALSE,NA,NA
"916","Rockets arewith Chris Paul in the lineup this year CP hasand to compliment the Beards",FALSE,0,NA,2017-12-11 04:07:24,FALSE,NA,"940070486842646529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","walkerthetruth",120,TRUE,FALSE,NA,NA
"917","Six years ago today David Stern vetoed the trade that sent Chris Paul to the LakersWhat if",FALSE,0,NA,2017-12-11 04:06:51,FALSE,NA,"940070349613367296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IBeSleepy205",277,TRUE,FALSE,NA,NA
"918","Rockets arewith Chris Paul in the lineup this year CP hasand to compliment the Beards",FALSE,0,NA,2017-12-11 04:06:49,FALSE,NA,"940070339593117696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christianxxxc",120,TRUE,FALSE,NA,NA
"919","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 04:06:43,FALSE,NA,"940070314368581633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LordHarden",195,TRUE,FALSE,NA,NA
"920","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 04:06:02,FALSE,NA,"940070145401143296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","edcules_",195,TRUE,FALSE,NA,NA
"921","Chris Paul is currently in the th percentile in creating points and assists per possession Meaning hes basically b",FALSE,0,NA,2017-12-11 04:05:48,FALSE,NA,"940070086324379654",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chris_Howell33",214,TRUE,FALSE,NA,NA
"922","Rockets arewith Chris Paul in the lineup this year CP hasand to compliment the Beards",FALSE,0,NA,2017-12-11 04:03:48,FALSE,NA,"940069580898103298",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","groovy_jerry0",120,TRUE,FALSE,NA,NA
"923","Rockets arewith Chris Paul in the lineup this year CP hasand to compliment the Beards",FALSE,0,NA,2017-12-11 04:03:28,FALSE,NA,"940069499243335685",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elibrown16",120,TRUE,FALSE,NA,NA
"924","If you know me you know Ive been talking about the possibility of LeBron coming to the Rockets insince the day we",FALSE,0,NA,2017-12-11 04:02:20,FALSE,NA,"940069212206202880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ledbetter2323",35,TRUE,FALSE,NA,NA
"925","Your turn my turn in clutch time between James Harden and Chris Paul

Good God LOL",FALSE,0,NA,2017-12-11 04:02:09,FALSE,NA,"940069168174456832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Leestewart281",5,TRUE,FALSE,NA,NA
"926","Amazing to see what the Rockets can do when they go with fiveout lineups James Harden and Chris Paul have the space",FALSE,0,NA,2017-12-11 04:01:43,FALSE,NA,"940069057281236993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Leestewart281",24,TRUE,FALSE,NA,NA
"927","Chris Paul And Dwyane Wade Are Excited For Victor Oladipos Hot Start",FALSE,0,NA,2017-12-11 04:00:45,FALSE,NA,"940068814326194177",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","beviralarm",0,FALSE,FALSE,NA,NA
"928","Rockets arewith Chris Paul in the lineup this year CP hasand to compliment the Beards",FALSE,0,NA,2017-12-11 04:00:04,FALSE,NA,"940068640375808006",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Raekwonn__",120,TRUE,FALSE,NA,NA
